,name,set,rarity,link
594,Graveler,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001480_00_GOLONE_U_M_M_en_US.webp&w=828&q=75
595,Golem,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001490_00_GOLONYA_R_M_M_en_US.webp&w=828&q=75
596,Onix,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001500_00_IWARK_U_M_M_en_US.webp&w=828&q=75
597,Cubone,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001510_00_KARAKARA_C_M_M_en_US.webp&w=828&q=75
598,Marowak,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001520_00_GARAGARA_U_M_M_en_US.webp&w=828&q=75
599,Marowak,Genetic Apex,Double Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001530_00_GARAGARAex_RR_M_M_en_US.webp&w=828&q=75
600,Hitmonlee,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001540_00_SAWAMULAR_C_M_M_en_US.webp&w=828&q=75
601,Hitmonchan,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001550_00_EBIWALAR_C_M_M_en_US.webp&w=828&q=75
602,Rhyhorn,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001560_00_SIHORN_C_M_M_en_US.webp&w=828&q=75
603,Rhydon,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001570_00_SIDON_U_M_M_en_US.webp&w=828&q=75
604,Kabuto,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001580_00_KABUTO_U_M_M_en_US.webp&w=828&q=75
605,Kabutops,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001590_00_KABUTOPS_R_M_M_en_US.webp&w=828&q=75
606,Mienfoo,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001600_00_KOJOFU_C_M_M_en_US.webp&w=828&q=75
607,Mienshao,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001610_00_KOJONDO_U_M_M_en_US.webp&w=828&q=75
608,Clobbopus,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001620_00_TATAKKO_C_M_M_en_US.webp&w=828&q=75
609,Grapploct,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001630_00_OTOSUPUS_U_M_M_en_US.webp&w=828&q=75
610,Ekans,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001640_00_ARBO_C_M_M_en_US.webp&w=828&q=75
611,Arbok,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001650_00_ARBOK_U_M_M_en_US.webp&w=828&q=75
612,Nidoran♂,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001660_00_NIDORAN%E2%99%80_C_M_M_en_US.webp&w=828&q=75
613,Nidorina,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001670_00_NIDORINA_U_M_M_en_US.webp&w=828&q=75
614,Nidoqueen,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001680_00_NIDOQUEEN_R_M_M_en_US.webp&w=828&q=75
615,Nidoran♂,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001690_00_NIDORAN%E2%99%82_C_M_M_en_US.webp&w=828&q=75
616,Nidorino,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001700_00_NIDORINO_U_M_M_en_US.webp&w=828&q=75
617,Nidoking,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001710_00_NIDOKING_R_M_M_en_US.webp&w=828&q=75
618,Zubat,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001720_00_ZUBAT_C_M_M_en_US.webp&w=828&q=75
619,Golbat,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001730_00_GOLBAT_U_M_M_en_US.webp&w=828&q=75
620,Grimer,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001740_00_BETBETER_C_M_M_en_US.webp&w=828&q=75
621,Muk,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001750_00_BETBETON_R_M_M_en_US.webp&w=828&q=75
622,Koffing,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001760_00_DOGARS_C_M_M_en_US.webp&w=828&q=75
623,Weezing,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001770_00_MATADOGAS_R_M_M_en_US.webp&w=828&q=75
624,Mawile,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001780_00_KUCHEAT_C_M_M_en_US.webp&w=828&q=75
625,Pawniard,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001790_00_KOMATANA_C_M_M_en_US.webp&w=828&q=75
626,Bisharp,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001800_00_KIRIKIZAN_U_M_M_en_US.webp&w=828&q=75
627,Meltan,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001810_00_MELTAN_C_M_M_en_US.webp&w=828&q=75
628,Melmetal,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001820_00_MELMETAL_R_M_M_en_US.webp&w=828&q=75
629,Dratini,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001830_00_MINIRYU_C_M_M_en_US.webp&w=828&q=75
630,Dragonair,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001840_00_HAKURYU_U_M_M_en_US.webp&w=828&q=75
631,Dragonite,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001850_00_KAIRYU_R_M_M_en_US.webp&w=828&q=75
632,Pidgey,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001860_00_POPPO_C_M_M_en_US.webp&w=828&q=75
633,Pidgeotto,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001870_00_PIGEON_C_M_M_en_US.webp&w=828&q=75
634,Pidgeot,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001880_00_PIGEOT_R_M_M_en_US.webp&w=828&q=75
635,Rattata,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001890_00_KORATTA_C_M_M_en_US.webp&w=828&q=75
636,Raticate,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001900_00_RATTA_C_M_M_en_US.webp&w=828&q=75
637,Spearow,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001910_00_ONISUZUME_C_M_M_en_US.webp&w=828&q=75
638,Fearow,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001920_00_ONIDRILL_C_M_M_en_US.webp&w=828&q=75
639,Jigglypuff,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001930_00_PURIN_C_M_M_en_US.webp&w=828&q=75
640,Wigglytuff,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001940_00_PUKURIN_C_M_M_en_US.webp&w=828&q=75
641,Wigglytuff,Genetic Apex,Double Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001950_00_PUKURINex_RR_M_M_en_US.webp&w=828&q=75
642,Meowth,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001960_00_NYARTH_C_M_M_en_US.webp&w=828&q=75
643,Persian,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001970_00_PERSIAN_U_M_M_en_US.webp&w=828&q=75
644,Farfetch’d,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001980_00_KAMONEGI_C_M_M_en_US.webp&w=828&q=75
645,Doduo,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001990_00_DODO_C_M_M_en_US.webp&w=828&q=75
646,Dodrio,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_002000_00_DODORIO_U_M_M_en_US.webp&w=828&q=75
647,Lickitung,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_002010_00_BERORINGA_U_M_M_en_US.webp&w=828&q=75
648,Chansey,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_002020_00_LUCKY_U_M_M_en_US.webp&w=828&q=75
649,Kangaskhan,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_002030_00_GARURA_R_M_M_en_US.webp&w=828&q=75
650,Tauros,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_002040_00_KENTAUROS_U_M_M_en_US.webp&w=828&q=75
651,Ditto,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_002050_00_METAMON_R_M_M_en_US.webp&w=828&q=75
652,Eevee,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_002060_00_EIEVUI_C_M_M_en_US.webp&w=828&q=75
653,Eevee,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_002060_01_EIEVUI_C_M_M_en_US.webp&w=828&q=75
654,Eevee,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_002060_02_EIEVUI_C_M_M_en_US.webp&w=828&q=75
655,Porygon,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_002070_00_PORYGON_U_M_M_en_US.webp&w=828&q=75
656,Aerodactyl,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_002080_00_PTERA_R_M_M_en_US.webp&w=828&q=75
657,Snorlax,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_002090_00_KABIGON_R_M_M_en_US.webp&w=828&q=75
658,Minccino,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_002100_00_CHILLARMY_C_M_M_en_US.webp&w=828&q=75
659,Cinccino,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_002110_00_CHILLACCINO_U_M_M_en_US.webp&w=828&q=75
660,Wooloo,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_002120_00_WOOLUU_C_M_M_en_US.webp&w=828&q=75
661,Dubwool,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_002130_00_BAIWOOLUU_C_M_M_en_US.webp&w=828&q=75
662,Helix Fossil,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_10_000080_00_KAINOKASEKI_C_M_M_en_US.webp&w=828&q=75
663,Dome Fossil,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_10_000090_00_KOURANOKASEKI_C_M_M_en_US.webp&w=828&q=75
664,Old Amber,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_10_000100_00_HIMITSUNOKOHAKU_C_M_M_en_US.webp&w=828&q=75
665,Erika,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_10_000110_00_ERIKA_U_M_M_en_US.webp&w=828&q=75
666,Misty,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_10_000120_00_KASUMI_U_M_M_en_US.webp&w=828&q=75
667,Blaine,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_10_000130_00_KATSURA_U_M_M_en_US.webp&w=828&q=75
668,Koga,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_10_000140_00_KYOU_U_M_M_en_US.webp&w=828&q=75
669,Giovanni,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_10_000150_00_SAKAKI_U_M_M_en_US.webp&w=828&q=75
670,Brock,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_10_000160_00_TAKESHI_U_M_M_en_US.webp&w=828&q=75
671,Sabrina,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_10_000170_00_NATSUME_U_M_M_en_US.webp&w=828&q=75
672,Lt. Surge,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_10_000180_00_MATISSE_U_M_M_en_US.webp&w=828&q=75
673,Bulbasaur,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000010_00_FUSHIGIDANE_AR_M_M_en_US.webp&w=828&q=75
674,Gloom,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000120_00_KUSAIHANA_AR_M_M_en_US.webp&w=828&q=75
675,Pinsir,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000260_00_KAILIOS_AR_M_M_en_US.webp&w=828&q=75
676,Charmander,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000330_00_HITOKAGE_AR_M_M_en_US.webp&w=828&q=75
677,Rapidash,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000430_00_GALLOP_AR_M_M_en_US.webp&w=828&q=75
678,Squirtle,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000530_00_ZENIGAME_AR_M_M_en_US.webp&w=828&q=75
679,Gyarados,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000780_00_GYARADOS_AR_M_M_en_US.webp&w=828&q=75
680,Lapras,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000790_00_LAPLACE_AR_M_M_en_US.webp&w=828&q=75
681,Electrode,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001000_00_MARUMINE_AR_M_M_en_US.webp&w=828&q=75
682,Alakazam,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001170_00_FOODIN_AR_M_M_en_US.webp&w=828&q=75
683,Slowpoke,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001180_00_YADON_AR_M_M_en_US.webp&w=828&q=75
684,Diglett,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001390_00_DIGDA_AR_M_M_en_US.webp&w=828&q=75
685,Cubone,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001510_00_KARAKARA_AR_M_M_en_US.webp&w=828&q=75
686,Nidoqueen,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001680_00_NIDOQUEEN_AR_M_M_en_US.webp&w=828&q=75
687,Nidoking,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001710_00_NIDOKING_AR_M_M_en_US.webp&w=828&q=75
688,Golbat,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001730_00_GOLBAT_AR_M_M_en_US.webp&w=828&q=75
689,Weezing,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001770_00_MATADOGAS_AR_M_M_en_US.webp&w=828&q=75
690,Dragonite,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001850_00_KAIRYU_AR_M_M_en_US.webp&w=828&q=75
691,Pidgeot,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001880_00_PIGEOT_AR_M_M_en_US.webp&w=828&q=75
692,Meowth,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001960_00_NYARTH_AR_M_M_en_US.webp&w=828&q=75
693,Ditto,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_002050_00_METAMON_AR_M_M_en_US.webp&w=828&q=75
694,Eevee,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_002060_00_EIEVUI_AR_M_M_en_US.webp&w=828&q=75
695,Porygon,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_002070_00_PORYGON_AR_M_M_en_US.webp&w=828&q=75
696,Snorlax,Genetic Apex,Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_002090_00_KABIGON_AR_M_M_en_US.webp&w=828&q=75
697,Venusaur,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000040_00_FUSHIGIBANAex_SR_M_M_en_US.webp&w=828&q=75
698,Exeggutor,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000230_00_NASSYex_SR_M_M_en_US.webp&w=828&q=75
699,Charizard,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000360_00_LIZARDONex_SR_M_M_en_US.webp&w=828&q=75
700,Arcanine,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000410_00_WINDIEex_SR_M_M_en_US.webp&w=828&q=75
701,Moltres,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000470_00_FIREex_SR_M_M_en_US.webp&w=828&q=75
702,Blastoise,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000560_00_KAMEXex_SR_M_M_en_US.webp&w=828&q=75
703,Starmie,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000760_00_STARMIEex_SR_M_M_en_US.webp&w=828&q=75
704,Articuno,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000840_00_FREEZERex_SR_M_M_en_US.webp&w=828&q=75
705,Pikachu,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000960_00_PIKACHUex_SR_M_M_en_US.webp&w=828&q=75
706,Zapdos,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001040_00_THUNDERex_SR_M_M_en_US.webp&w=828&q=75
707,Gengar,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001230_00_GANGARex_SR_M_M_en_US.webp&w=828&q=75
708,Mewtwo,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001290_00_MEWTWOex_SR_M_M_en_US.webp&w=828&q=75
709,Machamp,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001460_00_KAIRIKYex_SR_M_M_en_US.webp&w=828&q=75
710,Marowak,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001530_00_GARAGARAex_SR_M_M_en_US.webp&w=828&q=75
711,Wigglytuff,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001950_00_PUKURINex_SR_M_M_en_US.webp&w=828&q=75
712,Erika,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_20_000110_00_ERIKA_SR_M_M_en_US.webp&w=828&q=75
713,Misty,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_20_000120_00_KASUMI_SR_M_M_en_US.webp&w=828&q=75
714,Blaine,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_20_000130_00_KATSURA_SR_M_M_en_US.webp&w=828&q=75
